"English_name","Scientific_name","X3A_CODE"
"Blunt gaper","Mya truncata","YTK"
"Gaper nei","Mya spp","MWA"
"Arctic hiatella","Hiatella arctica","ZHA"
"Pacific geoduck","Panopea generosa","GEC"
"Aldrovandi's panope","Panopea glycimeris","PQV"
"New Zealand geoduck","Panopea zelandica","JPB"
NA,"Panopea spp","GEX"
"Northern propellerclam","Cyrtodaria siliqua","QYC"
"Common hemidonax","Hemidonax donaciformis","HXD"
"Common basket lucina","Fimbria fimbriata","FIF"
"Elegant basket lucina","Fimbria soverbii","FIV"
"Spiny cockle","Acanthocardia aculeata","AKK"
"European prickly cockle","Acanthocardia echinata","AKJ"
"Poorly ribbed cockle","Acanthocardia paucicostata","KTU"
"Sand cockle","Acanthocardia spinosa","KTS"
"Tuberculate cockle","Acanthocardia tuberculata","KTT"
"Cockles nei","Acanthocardia spp","KHB"
"Olive green cockle","Cerastoderma glaucum","KTG"
"Common edible cockle","Cerastoderma edule","COC"
"Costate cockle","Cardium costatum","KDO"
"Gaping cockle","Cardium ringens","KDR"
NA,"Cardium spp","KFX"
"Bulow's cockle","Clinocardium buelowi","KCW"
"Basket cockle","Clinocardium nuttallii","KCL"
"Giant atlantic cockle","Dinocardium robustum","DKR"
"Japanese cockle","Fulvia mutica","FVM"
"Paper cockle","Fulvia papyracea","FVP"
NA,"Fulvia spp","FVX"
"Folded lagoon cockle","Hypanis plicatus","YNK"
"Norwegian egg cockle","Laevicardium crassum","LVC"
"Giant Pacific egg cockle","Laevicardium elatum","LVL"
"Oblong egg cockle","Laevicardium oblongum","LVO"
"Common egg cockle","Laevicardium laevigatum","LVV"
"Egg cockles nei","Laevicardium spp","KZX"
"Coloured lagoon cockle","Monodacna colorata","MDK"
"Consors' cockle","Trachycardium consors","TKQ"
"American prickly cockle","Trachycardium egmontianum","TDX"
"Even cockle","Trachycardium isocardia","TIQ"
"American yellow cockle","Trachycardium muricatum","TIX"
"Mexican cockle","Trachycardium panamense","TQP"
"Slender cockle","Trachycardium procerum","TQO"
"Pacific yellow cockle","Trachycardium rugosum","TQR"
"Giant Pacific cockle","Trachycardium quadragenarium","TQQ"
"Reddish cockle","Trachycardium rubicundum","YKU"
"Angulate cockle","Trachycardium angulatum","YKA"
"Orbit cockle","Trachycardium orbita","YKR"
"Wrinkled cockle","Trachycardium subrugosum","YKS"
NA,"Trachycardium spp","YWX"
"White strawberry cockle","Fragum fragum","FGR"
"Pacific half cockle","Fragum hemicardium","FGE"
"Pacific strawberry cockle","Fragum unedo","FGD"
"Atlantic strawberry cockle","Americardia media","MDQ"
"True heart cockle","Corculum cardissa","KCC"
"Broad cockle","Plagiocardium pseudolatum","GKS"
"Asiatic cockle","Vepricardium asiaticum","VKA"
"Chinese cockle","Vepricardium sinense","VKS"
"Greenland smoothcockle","Serripes groenlandicus","QRG"
"Hairy cockle","Ciliatocardium ciliatum","ZCZ"
NA,"Papyridea soleniformis","FBJ"
"Cockles nei","Cardiidae","COZ"
"Striate beach clam","Atactodea striata","KDS"
"Pipi wedge clam","Paphies australis","AFQ"
NA,"Paphies spp","AKX"
"Corneous wedge clam","Donacilla cornea","DJC"
"Macha clam","Mesodesma donacium","CLM"
"Yellow wedge clam","Mesodesma mactroides","EQT"
"Tuatua wedge clam","Mesodesma subtriangulatum","EQU"
"Toheroa wedge clam","Mesodesma ventricosum","EQV"
NA,"Mesodesma spp","EBX"
"Giant clam","Tridacna gigas","TDG"
"Smooth giant clam","Tridacna derasa","TDD"
"Fluted giant clam","Tridacna squamosa","TDS"
"Crocus giant clam","Tridacna crocea","DKC"
"Elongate giant clam","Tridacna maxima","DKX"
"Giant clams nei","Tridacna spp","QQX"
"Bear paw clam","Hippopus hippopus","HIP"
"China clam","Hippopus porcellanus","HJQ"
"Antarctic soft-shell clam","Laternula elliptica","TNX"
"Truncate lantern clam","Laternula truncata","ELV"
NA,"Laternula spp","ERX"
"Antarctic airy limopsis","Limopsis marionensis","LQI"
"Toothless lucine","Anodontia edentula","NQE"
"Atlantic tiger lucine","Codakia orbicularis","KKO"
"Pacific tiger lucine","Codakia tigerina","KKT"
"Interrupted lucine","Codakia interrupta","KKI"
"Punctate lucine","Codakia punctata","KKP"
NA,"Codakia spp","KLX"
"Corrugate lucine","Austriella corrugata","ULK"
"Divergent lucine","Epicodakia bella","EKL"
"Pale lucina","Loripes orbiculatus","LQU"
"Northern lucina","Lucinoma borealis","LQB"
"Pennsylvania lucine","Lucina pensylvanica","EWQ"
NA,"Lucina spp","EWX"
NA,"Phacoides pectinatus","DTG"
"Kerguelen malletia","Malletia gigantea","LQG"
"Broad ribbed cardita","Carditamera floridana","KTF"
"Antique cardita","Cardites antiquatus","KDQ"
"Tankerville's cardita","Cardites tankervillei","KDT"
"Twotoned cardita","Cardites bicolor","KDB"
"Antarctic cardita","Cyclocardia astartoides","YCI"
"Ajar cardita","Cardiocardita ajar","KDJ"
NA,"Cardiocardita spp","KBX"
"Halfround cardita","Beguina semiorbiculata","BNG"
"Olive ark","Estellacar olivacea","EQO"
"Kerguelen nut shell","Portlandia isonota","OLQ"
"Antarctic yoldia","Yoldia eightsii","YDH"
"White piddock","Barnea candida","BEQ"
"Pacific mud piddock","Barnea subtruncata","BQS"
"Dilate piddock","Barnea dilatata","BQD"
"Manila piddock","Barnea manilensis","BQM"
"Truncate barnea","Barnea truncata","BQT"
"Angel wing","Cyrtopleura costata","YPK"
"Pacific coast angel wing","Pholas chiloensis","FLK"
"Oriental angel wing","Pholas orientalis","FOO"
"Common piddock","Pholas dactylus","FOD"
NA,"Pholas spp","FJX"
"Striate martesia","Martesia striata","MJX"
"Talona pholaad","Talona explanata","TXP"
"Elongate sunset clam","Gari elongata","GQE"
"Minor sunset clam","Gari minor","GQM"
"Courtesan sunset clam","Gari togata","GJT"
"Squamose sunset clam","Gari squamosa","GJQ"
"Truncate sunset clam","Gari truncata","GJU"
"Depressed sunset clam","Gari depressa","GJD"
"Faeroe sunset clam","Gari fervensis","GIF"
"Sunset clams nei","Gari spp","GIX"
"Western small false donax","Heterodonax pacificus","HXF"
"Chinese sanguin","Hiatula chinensis","HUQ"
"Nuttall's mahogany clam","Nuttallia nuttallii","UTN"
"Varnish clam","Nuttallia obscurata","NUY"
"Operculate sanguin","Sanguinolaria cruenta","UNU"
NA,"Sanguinolaria spp","UJX"
"Pacific asaphis","Asaphis violascens","FSV"
NA,"Asaphis spp","FWX"
"Diphos sanguin","Soletellina diphos","OIF"
"Radiate semele","Semele radiata","SRZ"
"Bark semele","Semele decisa","EMQ"
"Chilean semele","Semele solida","TUW"
"Semeles nei","Semele spp","XML"
"White furrow-shell","Abra alba","WBB"
"Elongate furrow-shell","Abra prismatica","WBC"
"Constricted tagelus","Sinonovacula constricta","SVT"
"Dombey's tagelus","Tagelus dombeii","TGZ"
"Stout tagelus","Tagelus plebeius","TEX"
"Californian tagelus","Tagelus californianus","TEY"
"Duckbill tagelus","Tagelus peruvianus","TLX"
"Adanson's tagelus","Tagelus adansonii","GLW"
NA,"Tagelus spp","GHX"
"Small short razor","Azorinus abbreviatus","ZNB"
"Antique razor clam","Azorinus chamasolen","ZNC"
"Divaricate short razor","Solecurtus divaricatus","KUT"
"Rasp short razor","Solecurtus strigilatus","UUT"
NA,"Solecurtus spp","UUX"
"Bean solen","Pharus legumen","FRL"
"Short macoma","Macoma brevifrons","MQF"
"Constricted macoma","Macoma constricta","OKC"
"Grand macoma","Macoma grandis","MKD"
"Bentnose macoma","Macoma nasuta","MCZ"
"White sand macoma","Macoma secta","MKZ"
"Cancellate panope","Macoma cancellata","KMC"
"Chalky macoma","Macoma calcarea","ZMC"
NA,"Macoma spp","OVX"
"Alternate tellin","Tellina alternata","TQL"
"Cross tellin","Tellina staurella","TQS"
"Virgate tellin","Tellina virgata","TQV"
"Lacerate tellin","Tellina laceridens","TNZ"
"Similar red tellin","Tellina simulans","TLY"
"Foliated tellin","Tellina foliacea","TFK"
"Cat's tongue tellin","Tellina linguafelis","LLF"
"Palate tellin","Tellina palatam","LLX"
"Remies tellin","Tellina remies","EQJ"
"Rasp tellin","Tellina scobinata","EQC"
"Timor tellin","Tellina timorensis","EQN"
"Glossy tellin","Tellina albicans","EIX"
"Hyaline tellin","Tellina hyalina","TXH"
"Senegambian tellin","Tellina senegambiensis","TXS"
"Thin tellin","Tellina strigosa","TXT"
"Tellins nei","Tellina spp","TWL"
"Saddle grooved macoma","Apolymetis ephippium","YMH"
"Paper tellin","Apolymetis papyracea","YIY"
NA,"Apolymetis spp","YKX"
"Fragile tellin","Gastrana fragilis","GTG"
NA,"Limecola balthica","DSK"
"Fleshy tellin","Bosemprella incarnata","TQI"
NA,"Fabulina fabula","TXF"
"Flat tellin","Peronaea planata","TQT"
"Beautiful tellin","Moerella pulchella","LIQ"
"Delicate tellin","Macomangulus tenuis","ENW"
"Blunt tellin","Arcopagia crassa","GJS"
"Hooked ark","Cucullaea labiata","UCL"
"Edible shipworm","Bactronophorus thoracites","BCQ"
"Siamese shipworm","Lyrodus pedicellatus","YRK"
"Undulated false lucine","Mysia undata","YIU"
NA,"Petricola spp","PIX"
"False angel wing","Petricolaria pholadiformis","PKH"
"Peppery furrow","Scrobicularia plana","OBN"
"Mediterranean awning clam","Solemya togata","OMX"
"Paper thracia","Thracia phaseolina","HQY"
"Pubescent thracia","Thracia pubescens","HQN"
"Dark falsemussel","Mytilopsis leucophaeata","YIH"
"Santo Domingo falsemussel","Mytilopsis sallei","YSQ"
"Montagu's astarte","Astarte montagui","FDE"
"Sulcate astarte","Astarte sulcata","FDF"
"European clam","Varicorbula gibba","JIQ"
NA,"Cuspidaria cuspidata","EZV"
"Common nut clam","Nucula nucleus","NJK"
"Shiny nut clam","Nucula nitidosa","NJM"
"Clams, etc. nei","Bivalvia","CLX"
"Kochâ€™s bottletail squid","Sepiadarium kochii","EDK"
"Southern bottletail squid","Sepiadarium austrinum","EDZ"
"Striped dumpling squid","Sepioloidea lineolata","EZL"
"Needle cuttlefish","Sepia aculeata","EJA"
"Common cuttlefish","Sepia officinalis","CTC"
"African cuttlefish","Sepia bertheloti","EJB"
"Elegant cuttlefish","Sepia elegans","EJE"
"Pink cuttlefish","Sepia orbignyana","IAR"
"Andrea cuttlefish","Sepia andreana","EJN"
"Giant Australian cuttlefish","Sepia apama","EIP"
"Arabian cuttlefish","Sepia arabica","EJR"
NA,"Sepia aureomaculata","EJU"
"Southern cuttlefish","Sepia australis","EJT"
"Slender cuttlefish","Sepia braggi","EJG"
"Shortclub cuttlefish","Sepia brevimana","EIJ"
"Guinean cuttlefish","Sepia elobyana","EJL"
NA,"Sepia erostrata","EJO"
"Golden cuttlefish","Sepia esculenta","EJK"
NA,"Sepia foliopeza","EJF"
"Kobi cuttlefish","Sepia kobiensis","EIQ"
"Broadclub cuttlefish","Sepia latimanus","EJX"
"Longarm cuttlefish","Sepia longipes","IAL"
"Spider cuttlefish","Sepia lorigera","IAO"
"Kisslip cuttlefish","Sepia lycidas","EIY"
"Madokai's cuttlefish","Sepia madokai","EJD"
"Reaper cuttlefish","Sepia mestus","IAM"
NA,"Sepia tokioensis","IAI"
"Frog cuttlefish","Sepia murrayi","EJY"
"Oman cuttlefish","Sepia omani","IAA"
NA,"Sepia pardex","IAD"
NA,"Sepia peterseni","IAT"
"Pharaoh cuttlefish","Sepia pharaonis","IAH"
"Hooded cuttlefish","Sepia prashadi","EJH"
"Curvespine cuttlefish","Sepia recurvirostra","IAE"
"Broadback cuttlefish","Sepia savignyi","IAV"
NA,"Sepia subtenuipes","EIW"
NA,"Sepia tenuipes","EJW"
"Trident cuttlefish","Sepia trygonina","IAN"
"Giant African cuttlefish","Sepia hierredda","CVT"
"Magnificent cuttlefish","Sepia opipara","IAQ"
"Patchwork cuttlefish","Sepia vermiculata","IEV"
"Stumpy cuttlefish","Sepia bandensis","IEB"
"Bartlett's cuttlefish","Sepia bartletti","WTB"
"Knifebone cuttlefish","Sepia cultrata","WTC"
"Ovalbone cuttlefish","Sepia elliptica","WTE"
"Kenâ€™s cuttlefish","Sepia grahami","WTG"
"Hedleyâ€™s cuttlefish","Sepia hedleyi","WTH"
"Papuan cuttlefish","Sepia papuensis","WSP"
"Striking cuttlefish","Sepia plangon","WTA"
"Small striped cuttlefish","Sepia prabahari","WTK"
"Little cuttlefish","Sepia mira","WTQ"
"Large striped cuttlefish","Sepia ramani","WTR"
"Rosecone cuttlefish","Sepia rozella","WTZ"
"Smithâ€™s cuttlefish","Sepia smithi","WTY"
"Starry cuttlefish","Sepia stellifera","WTF"
"Grooved cuttlefish","Sepia sulcata","WSU"
"Viet Nam cuttlefish","Sepia vietnamica","WTV"
"Vossâ€™ cuttlefish","Sepia vossi","WSZ"
"Whitleyâ€™s cuttlefish","Sepia whitleyana","WSW"
"Zanzibar cuttlefish","Sepia zanzibarica","WUZ"
NA,"Sepia acuminata","WOA"
NA,"Sepia incerta","WON"
NA,"Sepia simoniana","WOO"
"Cuttlefishes nei","Sepia spp","IAX"
"Paintpot cuttlefish","Metasepia tullbergi","IAJ"
"Flamboyant cuttlefish","Metasepia pfefferi","IAZ"
"Japanese spineless cuttlefish","Sepiella japonica","IEJ"
"Spineless cuttlefish","Sepiella inermis","ILR"
"Ornate cuttlefish","Sepiella ornata","IEO"
"Sotty cuttlefish","Sepiella ocellata","WTO"
"Webâ€™s cuttlefish","Sepiella weberi","WRW"
"Sepiella cuttlefishes nei","Sepiella spp","IEX"
"Cuttlefish, bobtail squids nei","Sepiidae, Sepiolidae","CTL"
"Odd bobtail squid","Heteroteuthis dispar","HHP"
NA,"Heteroteuthis serventyi","HZS"
"Stumpy bobtail squid","Heteroteuthis weberi","HZW"
"Japanese bobtail squid","Sepiolina nipponensis","IIN"
"Stout bobtail squid","Rossia macrosoma","ROA"
"Bully bobtail squid","Rossia bullisi","OJU"
"North Pacific bobtail squid","Rossia pacifica","OJP"
"Tortuga bobtail squid","Rossia tortugaensis","OJT"
"Bobtails squids nei","Rossia spp","OZK"
"Antilles bobtail squid","Austrorossia antillensis","OJA"
"Big-eyed bobtail squid","Austrorossia bipapillata","OJB"
"Big bottom bobtail squid","Austrorossia australis","OJG"
"Leucoptera bobtail squid","Stoloteuthis leucoptera","UTK"
"Humming-bird bobtail squid","Euprymna berryi","EMY"
"Mimika bobtail squid","Euprymna morsei","EYQ"
"Southern bobtail squid","Euprymna tasmanica","EYZ"
"Dwarf bobtail squid","Sepiola rondeletii","CTR"
"Analogous bobtail squid","Sepiola affinis","IOF"
"Atlantic bobtail squid","Sepiola atlantica","IOT"
"Golden bobtail squid","Sepiola aurantiaca","IOU"
"Butterfly bobtail squid","Sepiola birostrata","IOB"
"Intermediate bobtail squid","Sepiola intermedia","IOI"
"Tongue bobtail squid","Sepiola ligulata","IOL"
"Robust bobtail squid","Sepiola robusta","IOR"
"Steenstrup's bobtail squid","Sepiola steenstrupiana","IOE"
"Spotty bobtail squid","Sepiola parva","IOZ"
"Knobby bobtail squid","Sepiola trirostrata","IOQ"
"Sepiola bobtail squids nei","Sepiola spp","IOX"
"Lentil bobtail squid","Rondeletiola minor","OTO"
"Elegant bobtail squid","Sepietta neglecta","ITG"
"Mysterious bobtail squid","Sepietta obscura","ITB"
"Common bobtail squid","Sepietta oweniana","ITW"
"Greater shining bobtail squid","Semirossia equalis","MQI"
"Lesser shining bobtail squid","Semirossia tenera","IRE"
"Carol bobtail squid","Neorossia caroli","NEK"
"Little squid","Loligo uyii","OJY"
"Opalescent inshore squid","Loligo opalescens","SQO"
"Mitre squid","Loligo chinensis","OJH"
"Swordtip squid","Loligo edulis","OJE"
"Spear squid","Loligo bleekeri","OGK"
"Beka squid","Loligo beka","OGB"
"European squid","Loligo vulgaris","SQR"
"Kobi squid","Loligo kobiensis","OJK"
"Indian squid","Loligo duvauceli","OJD"
"Cape Hope squid","Loligo reynaudii","CHO"
"Veined squid","Loligo forbesii","SQF"
"Japanese squid","Loligo japonica","OJJ"
"Bigeye inshore squid","Loligo ocula","OJL"
"Slender inshore squid","Loligo plei","OJO"
"Island inshore squid","Loligo roperi","OJR"
"Sao Paulo squid","Loligo sanpaulensis","OJS"
"Siboga squid","Loligo sibogae","OJI"
"Surinam squid","Loligo surinamensis","OJM"
"Common squids nei","Loligo spp","SQC"
"Southern reef squid","Sepioteuthis australis","UHU"
"Bigfin reef squid","Sepioteuthis lessoniana","UHL"
"Caribbean reef squid","Sepioteuthis sepioidea","UHS"
"Reef squids nei","Sepioteuthis spp","UHW"
"European common squid","Alloteuthis subulata","OUL"
"Midsize squid","Alloteuthis media","OUM"
"African squid","Alloteuthis africana","OUK"
"Alloteuthis squids nei","Alloteuthis spp","OUW"
"Western Atlantic brief squid","Lolliguncula brevis","IUB"
"Guinean thumbstall squid","Lolliguncula mercatoris","IUM"
"Panama brief squid","Lolliguncula panamensis","IUJ"
"Thumbstall squids nei","Lolliguncula spp","SQT"
"Dart squid","Loliolopsis diomedeae","OKD"
"Bartsch's squid","Uroteuthis bartschi","URB"
"Long barrel squid","Uroteuthis singhalensis","OJN"
NA,"Uroteuthis chinensis","QNC"
"Longfin squid","Dorytheutis (Amerigo) pealeii","SQL"
"Patagonian squid","Dorytheutis (Amerigo) gahi","SQP"
"Inshore squids nei","Loliginidae","SQZ"
"Glassy flying squid","Hyaloteuthis pelagica","HQI"
"Neon flying squid","Ommastrephes bartramii","OFJ"
"Webbed flying squid","Ommastrephes caroli","OFC"
"Flying squids nei","Ommastrephes spp","OMM"
"Atlantic bird squid","Ornithoteuthis antillarum","OKA"
"Shiny bird squid","Ornithoteuthis volatilis","OKL"
"Northern shortfin squid","Illex illecebrosus","SQI"
"Broadtail shortfin squid","Illex coindetii","SQM"
"Argentine shortfin squid","Illex argentinus","SQA"
"Sharptail shortfin squid","Illex oxygonius","IXO"
"Shortfin squids nei","Illex spp","ILL"
"Lesser flying squid","Todaropsis eblanae","TDQ"
"Flying squids nei","Todaropsis spp","TWE"
"Jumbo flying squid","Dosidicus gigas","GIS"
"Luminous flying squid","Symplectoteuthis luminosa","YMU"
"European flying squid","Todarodes sagittatus","SQE"
"Antarctic flying squid","Todarodes filippovae","TFP"
"Japanese flying squid","Todarodes pacificus","SQJ"
"Angolan flying squid","Todarodes angolensis","SQG"
"Todarodes flying squids nei","Todarodes spp","QSX"
"Wellington flying squid","Nototodarus sloanii","TSQ"
"Gould's flying squid","Nototodarus gouldi","NDG"
"Hawaiian flying squid","Nototodarus hawaiiensis","NDH"
"Nototodarus flying squids nei","Nototodarus spp","QND"
"Sevenstar flying squid","Martialia hyadesi","SQS"
"Orangeback flying squid","Sthenoteuthis pteropus","OFE"
"Purpleback flying squid","Sthenoteuthis oualaniensis","YMO"
"Ommastrephidae squids nei","Ommastrephidae","OMZ"
"Various squids nei","Loliginidae, Ommastrephidae","SQU"
"Greater hooked squid","Moroteuthopsis ingens","OIJ"
"Smooth hooked squid","Filippovia knipovitchi","UHK"
"Angel squid","Ancistroteuthis lichtensteini","NHL"
"Common clubhook squid","Onychoteuthis banksii","YHB"
"Boreal clubhook squid","Onychoteuthis borealijaponica","YHJ"
"Japanese hooked squid","Onykia lonnbergi","UHN"
"Rugose hooked squid","Onykia robsoni","UHR"
"Robust clubhook squid","Onykia robusta","UHB"
"Carribean clubhook squid","Onykia carriboea","UHY"
"Hooked squids nei","Onykia spp","UHX"
"Whale squid","Walvisteuthis virilis","UWV"
NA,"Liocranchia reinhardti","ICR"
"Atlantic cranch squid","Teuthowenia megalops","TWM"
"Armed cranch squid","Galiteuthis armata","GTH"
"Leach's cranch squid","Leachia cyclura","YUV"
"Peacock cranch squid","Taonius pavo","ZTP"
"Lyre cranch squid","Bathothauma lyromma","ZBL"
"Unarmed cranch squid","Egea inermis","ZEI"
"Bigeye cranch squid","Liguriella podophthalma","ZLP"
"Large cranch squid","Megalocranchia maxima","ZMK"
"Melancholy cranch squid","Sandalops melancholicus","WMG"
"Antarctic cranch squid","Mesonychoteuthis hamiltoni","EKH"
"Greater argonaut","Argonauta argo","GGQ"
"Knobbed argonaut","Argonauta nodosus","GFN"
"Rough-keeled argonaut","Argonauta nouryi","GJY"
"Lesser argonaut","Argonauta hians","GJH"
"Argonauts nei","Argonauta spp","GAX"
NA,"Callistoctopus arakawai","LLK"
"White-spotted octopus","Callistoctopus macropus","OCN"
NA,"Octopus tenuicirrus","OKT"
"Gloomy octopus","Octopus tetricus","OKE"
"Tehuelche octopus","Octopus tehuelchus","OKH"
"Big blue octopus","Octopus cyaneus","OQC"
"Whiparm octopus","Octopus variabilis","OKJ"
"Common octopus","Octopus vulgaris","OCC"
"Brownstriped octopus","Octopus burryi","OTY"
"Sandbird octopus","Octopus aegina","OUJ"
"Caribbean reef octopus","Octopus briareus","OTQ"
"Chestnut octopus","Octopus conispadiceus","OCQ"
"North Pacific giant octopus","Octopus dofleini","OQF"
"Marbled octopus","Octopus dollfusi","OQU"
"Globe octopus","Octopus globosus","OQL"
